,0,1,2,3
5175,11,11,11,11
5176,19,19,19,19
5177,12,12,12,12
5178,11,11,11,11
5179,1,1,1,1
5180,25,25,25,25
5181,7,1,7,1
5182,11,11,11,11
5183,28,28,28,28
5184,8,8,8,8
5185,6,6,6,6
5186,20,20,20,20
5187,9,9,9,9
5188,1,1,1,1
5189,28,11,11,11
5190,1,1,1,1
5191,25,25,25,25
5192,11,11,11,11
5193,10,10,10,10
5194,14,14,14,14
5195,9,9,9,9
5196,6,6,6,6
5197,5,5,5,5
5198,12,12,12,12
5199,16,16,16,16
5200,8,8,8,8
5201,28,28,28,28
5202,15,15,15,15
5203,7,7,7,7
5204,3,3,3,3
5205,28,28,28,28
5206,10,10,10,10
5207,5,20,5,26
5208,11,11,11,11
5209,12,12,12,12
5210,28,28,28,28
5211,6,9,6,9
5212,7,7,7,7
5213,17,17,17,17
5214,6,6,6,6
5215,10,10,10,10
5216,26,26,26,26
5217,25,25,25,25
5218,28,28,28,28
5219,4,4,4,4
5220,11,11,11,11
5221,3,3,3,3
5222,7,7,7,7
5223,7,7,7,7
5224,10,10,10,10
5225,18,18,18,18
5226,7,7,7,7
5227,20,20,20,20
5228,7,7,7,7
5229,11,11,11,11
5230,15,15,15,15
5231,26,26,26,26
5232,26,26,10,10
5233,1,1,1,1
5234,15,15,15,15
5235,6,6,9,6
5236,12,12,12,12
5237,8,8,8,8
5238,5,5,5,5
5239,19,6,19,19
5240,8,8,8,8
5241,18,18,18,18
5242,11,11,11,11
5243,5,5,5,5
5244,20,20,20,20
5245,7,7,7,7
5246,28,28,28,28
5247,6,6,6,6
5248,28,28,28,28
5249,28,17,28,17
5250,19,19,6,19
5251,1,1,1,1
5252,11,11,11,11
5253,25,1,25,25
5254,17,17,17,17
5255,9,9,9,9
5256,7,7,7,7
5257,9,9,9,9
5258,8,1,1,8
5259,11,11,11,11
5260,17,17,17,17
5261,7,7,7,7
5262,25,25,25,25
5263,12,12,12,12
5264,15,15,15,15
5265,11,11,11,11
5266,17,17,17,17
5267,13,13,13,13
5268,8,8,8,8
5269,11,11,11,11
5270,6,6,6,6
5271,11,11,11,5
5272,7,7,7,7
5273,9,9,25,25
5274,9,9,25,25
5275,28,28,28,28
5276,6,6,6,6
5277,5,5,5,5
5278,6,9,6,6
5279,11,28,11,11
5280,3,3,3,3
5281,28,28,28,28
5282,8,8,8,8
5283,1,6,1,1
5284,19,19,19,19
5285,14,14,14,14
5286,19,19,19,19
5287,9,17,17,9
5288,6,6,6,6
5289,20,20,20,20
5290,5,20,20,5
5291,15,15,15,15
5292,25,25,25,25
5293,28,28,28,28
5294,3,3,3,3
5295,11,11,11,11
5296,25,25,25,25
5297,6,11,6,11
5298,3,3,3,3
5299,11,11,11,11
5300,13,13,13,13
5301,7,7,7,7
5302,11,11,11,11
5303,5,5,5,5
5304,8,8,1,8
5305,11,11,11,11
5306,14,14,14,14
5307,5,5,5,5
5308,13,13,13,13
5309,11,11,11,11
5310,28,28,28,28
5311,25,25,25,25
5312,3,3,3,3
5313,11,11,11,11
5314,2,2,2,2
5315,11,25,11,25
5316,20,20,20,20
5317,17,17,17,17
5318,16,16,16,16
5319,11,11,11,11
5320,11,17,17,11
5321,19,19,19,19
5322,9,9,9,9
5323,12,12,12,12
5324,11,11,11,11
5325,12,13,12,12
5326,11,6,11,11
5327,7,7,7,7
5328,25,12,25,11
5329,12,12,12,12
5330,11,11,11,11
5331,11,11,11,11
5332,25,25,25,25
5333,5,5,5,5
5334,11,11,11,11
5335,6,6,6,6
5336,11,11,11,11
5337,19,19,19,19
5338,6,19,6,6
5339,17,17,17,17
5340,12,12,12,12
5341,6,6,6,6
5342,4,4,4,4
5343,9,9,9,9
5344,15,14,14,14
5345,14,14,14,14
5346,19,19,19,19
5347,26,26,26,26
5348,15,15,15,15
5349,8,8,8,8
5350,5,5,5,5
5351,20,20,20,20
5352,28,28,28,28
5353,8,6,6,8
5354,2,2,2,2
5355,11,11,11,11
5356,20,20,20,20
5357,19,19,19,19
5358,19,19,19,19
5359,11,11,11,11
5360,1,1,1,1
5361,11,11,11,11
5362,11,11,11,11
5363,7,7,7,7
5364,10,26,26,26
5365,11,11,11,28
5366,11,11,28,11
5367,6,6,6,6
5368,16,16,16,16
5369,7,7,7,7
5370,5,5,5,5
5371,13,13,13,13
5372,9,9,6,6
5373,11,11,11,11
5374,28,28,28,28
5375,12,12,12,12
5376,16,16,16,16
5377,19,19,19,19
5378,5,5,5,5
5379,8,8,8,8
5380,6,8,6,6
5381,6,6,6,6
5382,11,11,11,11
5383,12,6,9,12
5384,6,6,6,6
5385,20,20,20,20
5386,5,5,5,5
5387,15,15,15,15
5388,9,14,9,9
5389,16,16,16,16
5390,11,11,11,11
5391,25,25,12,12
5392,19,19,19,19
5393,11,6,6,6
5394,28,28,28,28
5395,6,6,6,6
5396,11,11,11,11
5397,12,12,12,12
5398,6,6,6,6
5399,5,5,5,5
5400,11,9,11,9
5401,17,17,17,17
5402,28,28,28,28
5403,23,23,23,23
5404,28,28,28,28
5405,8,8,8,8
5406,25,25,25,25
5407,5,5,5,5
5408,19,19,19,19
5409,9,9,9,6
5410,26,26,26,26
5411,11,11,11,11
5412,26,26,26,26
5413,9,9,6,6
5414,25,25,1,1
5415,8,8,8,8
5416,11,11,11,28
5417,9,6,9,9
5418,7,7,7,7
5419,18,18,18,18
5420,12,12,12,11
5421,28,28,28,28
5422,7,7,7,7
5423,25,25,9,25
5424,25,25,25,25
5425,19,19,19,19
5426,5,5,5,5
5427,6,6,6,6
5428,5,5,5,5
5429,1,1,1,1
5430,9,9,9,9
5431,28,28,28,28
5432,11,11,11,11
5433,7,15,7,7
5434,18,18,18,18
5435,4,4,4,4
5436,17,17,17,17
5437,19,19,19,19
5438,6,6,9,6
5439,18,28,28,18
5440,28,28,28,28
5441,19,19,19,19
5442,6,6,6,6
5443,9,6,9,9
5444,8,8,8,8
5445,5,5,5,5
5446,8,8,8,8
5447,23,23,23,23
5448,11,15,15,11
5449,12,12,12,12
5450,12,12,12,12
5451,19,19,19,19
5452,25,25,25,25
5453,28,28,28,28
5454,19,19,19,19
5455,23,23,23,23
5456,13,13,11,11
5457,5,5,5,5
5458,1,1,1,1
5459,9,9,9,9
5460,28,28,28,28
5461,11,11,11,11
5462,25,25,25,25
5463,7,7,7,7
5464,12,12,12,12
5465,5,5,5,5
5466,28,28,28,28
5467,5,5,5,5
5468,20,20,20,11
5469,6,6,6,6
5470,19,19,19,19
5471,9,9,9,6
5472,5,5,5,5
5473,5,5,5,5
5474,28,28,28,28
5475,25,25,25,25
5476,5,5,5,5
5477,12,12,12,12
5478,5,5,5,5
5479,17,17,17,17
5480,11,11,11,11
5481,11,11,11,11
5482,25,25,25,25
5483,11,11,11,11
5484,11,11,11,11
5485,28,28,28,28
5486,7,7,6,6
5487,12,12,12,12
5488,19,19,19,19
5489,6,6,6,6
5490,9,9,9,9
5491,11,13,11,11
5492,28,28,28,28
5493,13,13,13,13
5494,25,25,25,25
5495,28,28,28,28
5496,10,10,10,10
5497,8,8,8,8
5498,19,19,19,19
5499,19,19,6,6
5500,15,15,15,15
5501,17,17,17,17
5502,11,12,12,12
5503,13,13,13,13
5504,19,19,19,19
5505,15,15,15,15
5506,19,19,19,19
5507,11,11,11,11
5508,11,11,11,11
5509,8,8,8,8
5510,11,11,25,11
5511,3,3,3,3
5512,6,6,6,6
5513,8,8,8,6
5514,5,5,5,5
5515,28,28,28,28
5516,1,1,1,1
5517,15,15,11,11
5518,6,6,6,6
5519,28,28,28,28
5520,28,28,28,28
5521,9,9,9,9
5522,17,17,17,17
5523,12,12,12,12
5524,9,6,9,6
5525,7,7,7,7
5526,28,28,28,28
5527,8,7,8,7
5528,11,11,11,11
5529,7,7,7,7
5530,8,8,8,8
5531,8,8,8,8
5532,7,7,7,7
5533,25,25,25,25
5534,1,1,1,1
5535,28,28,17,28
5536,28,28,28,28
5537,28,28,28,28
5538,8,8,8,8
5539,8,8,8,8
5540,15,15,15,15
5541,15,15,15,15
5542,28,28,28,28
5543,11,11,11,11
5544,28,28,28,28
5545,11,10,10,11
5546,28,17,17,28
5547,12,12,12,12
5548,7,7,7,7
5549,16,16,16,16
5550,25,25,25,25
5551,25,25,25,25
5552,6,6,6,6
5553,11,11,11,11
5554,8,8,8,8
5555,8,8,8,8
5556,19,19,19,19
5557,5,5,5,26
5558,8,8,8,8
5559,26,26,26,26
5560,17,28,28,17
5561,11,11,11,5
5562,1,1,1,1
5563,7,7,7,7
5564,12,12,12,12
5565,5,5,5,5
5566,7,7,7,7
5567,28,28,28,28
5568,6,6,6,6
5569,12,12,12,12
5570,28,11,28,11
5571,9,17,17,9
5572,11,11,10,11
5573,12,12,12,12
5574,7,7,7,7
5575,7,7,7,7
5576,6,6,6,6
5577,1,8,1,1
5578,1,1,1,1
5579,12,12,12,12
5580,28,28,28,28
5581,7,7,7,7
5582,26,26,26,26
5583,8,8,8,8
5584,6,6,6,6
5585,20,20,20,20
5586,20,20,20,20
5587,8,8,8,8
5588,6,6,9,9
5589,15,15,15,15
5590,21,21,21,21
5591,11,26,26,26
5592,1,1,1,1
5593,11,11,11,11
5594,7,7,6,7
5595,8,8,8,8
5596,3,3,3,3
5597,1,6,1,6
5598,12,12,12,12
5599,15,15,15,15
5600,9,9,9,9
5601,28,28,28,28
5602,16,16,16,16
5603,28,28,28,25
5604,10,10,10,10
5605,26,26,10,26
5606,20,20,20,20
5607,15,15,15,15
5608,8,8,8,8
5609,15,15,15,15
5610,15,14,14,14
5611,10,26,26,26
5612,8,8,8,8
5613,10,10,10,10
5614,11,11,11,10
5615,16,16,16,16
5616,25,25,25,25
5617,6,6,6,6
5618,11,11,11,11
5619,28,28,28,28
5620,1,1,1,1
5621,5,5,5,5
5622,6,6,6,6
5623,28,28,28,28
5624,28,28,28,28
5625,8,4,4,8
5626,11,13,13,11
5627,7,7,7,7
5628,26,26,26,26
5629,20,20,20,20
5630,7,7,7,7
5631,22,22,22,22
5632,11,11,11,11
5633,11,11,11,11
5634,1,1,1,1
5635,25,25,28,25
5636,5,8,5,5
5637,5,5,5,5
5638,28,28,28,28
5639,9,9,17,17
5640,8,20,20,8
5641,8,8,8,8
5642,28,28,28,28
5643,11,11,11,28
5644,20,20,20,20
5645,7,7,7,7
5646,25,25,25,25
5647,4,4,4,4
5648,26,10,10,26
5649,9,9,9,9
5650,5,5,5,5
5651,15,15,15,15
5652,20,9,9,9
5653,3,3,3,3
5654,11,18,11,18
5655,8,7,8,8
5656,28,28,28,28
5657,6,6,6,6
5658,10,10,10,10
5659,11,11,11,11
5660,7,7,7,7
5661,8,8,8,8
5662,11,11,11,11
5663,26,26,26,26
5664,11,11,11,11
5665,6,6,6,6
5666,28,28,28,28
5667,10,10,10,10
5668,28,28,28,28
5669,17,17,17,17
5670,9,9,9,9
5671,28,28,28,28
5672,11,11,11,11
5673,2,2,2,2
5674,1,1,1,1
5675,5,5,5,5
5676,18,18,18,18
5677,9,9,9,9
5678,17,17,17,17
5679,9,6,9,9
5680,4,4,4,4
5681,1,1,1,1
5682,1,8,1,8
5683,28,28,28,28
5684,12,12,12,12
5685,6,9,9,6
5686,6,6,6,6
5687,6,6,6,6
5688,28,28,28,28
5689,8,8,8,8
5690,11,11,28,11
5691,1,1,1,1
5692,13,13,13,13
5693,6,6,6,6
5694,9,6,6,9
5695,6,6,6,6
5696,26,10,10,10
5697,11,11,11,11
5698,9,9,9,9
5699,11,11,11,11
5700,11,4,4,4
5701,6,6,8,8
5702,20,20,20,20
5703,11,11,11,11
5704,20,20,20,20
5705,5,6,6,6
5706,6,8,8,8
5707,8,2,2,8
5708,6,6,9,6
5709,6,6,6,6
5710,8,6,8,6
5711,17,17,17,17
5712,9,6,6,9
5713,25,25,25,25
5714,8,8,8,8
5715,25,25,25,25
5716,28,28,28,28
5717,2,11,11,2
5718,1,1,1,1
5719,25,26,8,25
5720,5,5,5,5
5721,11,11,4,11
5722,5,5,5,5
5723,8,8,8,8
5724,15,15,15,15
5725,7,7,7,7
5726,8,20,8,20
5727,11,11,11,11
5728,11,11,11,11
5729,11,11,11,11
5730,11,5,5,5
5731,9,8,9,9
5732,20,20,6,20
5733,4,4,4,4
5734,6,6,6,6
5735,25,25,25,25
5736,12,12,12,12
5737,20,20,20,20
5738,5,5,26,26
5739,20,20,20,20
5740,8,8,8,8
5741,6,9,6,6
5742,6,6,8,6
5743,8,8,8,8
5744,3,3,3,3
5745,26,26,26,26
5746,4,4,4,4
5747,11,11,11,21
5748,26,26,10,26
5749,6,6,6,6
5750,1,1,1,8
5751,6,6,6,6
5752,11,11,11,11
5753,25,28,25,25
5754,28,28,28,28
5755,11,11,11,11
5756,28,28,28,28
5757,5,5,5,5
5758,26,20,26,20
5759,21,11,21,11
5760,8,8,8,8
5761,19,19,19,19
5762,10,10,10,10
5763,11,11,11,11
5764,20,20,20,20
5765,26,26,26,26
5766,25,9,9,25
5767,26,26,26,26
5768,6,6,6,6
5769,13,13,13,13
5770,5,5,5,5
5771,12,12,12,12
5772,6,6,6,6
5773,13,13,13,13
5774,9,9,9,9
5775,28,28,28,28
5776,1,1,1,1
5777,1,9,1,9
5778,9,9,9,9
5779,5,5,5,5
5780,5,5,5,5
5781,28,28,28,28
5782,28,9,17,28
5783,1,8,1,8
5784,5,5,5,5
5785,8,8,8,8
5786,12,12,12,12
5787,28,28,28,28
5788,6,6,6,6
5789,6,8,8,8
5790,28,28,28,28
5791,6,6,6,6
5792,20,20,20,20
5793,26,26,26,26
5794,10,10,10,10
5795,26,26,26,26
5796,7,7,7,7
5797,26,26,26,26
5798,4,4,4,4
5799,28,28,28,28
5800,9,9,8,8
5801,28,17,17,28
5802,5,5,5,5
5803,11,11,11,11
5804,28,17,28,17
5805,5,5,5,5
5806,11,11,11,11
5807,11,11,11,11
5808,15,15,15,15
5809,25,25,25,25
5810,19,19,19,19
5811,28,28,28,28
5812,25,25,11,25
5813,28,28,28,28
5814,6,6,6,6
5815,20,20,20,20
5816,8,8,8,8
5817,9,9,9,9
5818,28,28,28,28
5819,19,19,19,19
5820,12,12,12,12
5821,17,17,17,17
5822,6,6,6,6
5823,7,7,7,7
5824,13,13,13,13
5825,15,15,15,15
5826,1,8,8,1
5827,19,19,19,19
5828,11,11,11,11
5829,19,19,19,19
5830,11,11,11,11
5831,28,28,28,28
5832,12,12,12,12
5833,11,11,11,11
5834,9,9,9,9
5835,11,26,11,11
5836,10,10,10,10
5837,1,1,1,1
5838,14,14,14,14
5839,2,2,2,2
5840,11,11,11,11
5841,25,25,25,25
5842,5,8,8,8
5843,6,6,6,6
5844,11,11,11,11
5845,12,12,12,12
5846,5,5,5,5
5847,17,17,17,17
5848,10,26,26,26
5849,1,1,1,1
5850,28,28,28,28
5851,9,9,9,9
5852,19,19,19,19
5853,28,28,28,28
5854,11,11,11,11
5855,7,7,7,7
5856,11,11,11,11
5857,12,12,12,12
5858,9,9,9,9
5859,8,8,6,6
5860,11,11,11,11
5861,28,28,28,28
5862,20,20,20,20
5863,5,5,5,5
5864,11,11,11,11
5865,28,28,28,28
5866,11,11,11,11
5867,18,18,18,18
5868,28,28,28,28
5869,1,1,1,1
5870,23,23,23,23
5871,6,6,6,6
5872,9,9,9,9
5873,11,11,11,11
5874,6,6,8,8
5875,19,19,19,19
5876,5,5,5,5
5877,5,5,5,5
5878,12,12,12,12
5879,8,8,8,8
5880,12,12,12,12
5881,8,8,8,8
5882,7,7,7,7
5883,11,11,11,11
5884,1,1,1,1
5885,11,11,11,11
5886,11,11,11,11
5887,5,5,5,5
5888,19,19,19,19
5889,7,7,7,7
5890,1,1,1,1
5891,8,8,8,8
5892,10,10,26,26
5893,11,11,11,11
5894,11,11,11,11
5895,5,5,5,5
5896,11,11,11,11
5897,11,11,11,11
5898,28,28,28,28
5899,25,25,25,25
5900,5,5,5,5
5901,11,11,25,25
5902,6,6,6,6
5903,11,11,11,11
5904,11,11,11,11
5905,11,11,11,11
5906,25,25,25,25
5907,28,28,12,12
5908,11,6,6,6
5909,15,15,15,15
5910,11,11,11,11
5911,26,10,10,26
5912,17,17,17,17
5913,15,15,15,15
5914,1,1,1,1
5915,17,17,17,17
5916,8,8,8,8
5917,8,8,8,8
5918,11,11,5,11
5919,11,11,11,11
5920,5,5,5,5
5921,4,4,4,4
5922,19,19,19,19
5923,28,28,28,28
5924,19,19,19,19
5925,6,6,6,6
5926,5,5,5,5
5927,19,19,19,19
5928,19,19,19,19
5929,25,25,25,25
5930,6,6,6,6
5931,9,9,9,9
5932,2,2,2,2
5933,1,1,1,1
5934,19,19,19,19
5935,8,8,8,8
5936,12,12,12,12
5937,5,5,5,5
5938,6,6,6,6
5939,4,4,4,4
5940,25,25,25,25
5941,3,3,3,3
5942,4,4,4,4
5943,5,5,5,5
5944,20,7,7,7
5945,11,11,11,11
5946,28,28,28,28
5947,8,8,8,8
5948,8,8,8,8
5949,12,12,12,12
5950,12,12,12,12
5951,16,16,16,16
5952,8,8,6,8
5953,6,6,6,6
5954,7,7,7,7
5955,11,11,11,11
5956,26,26,26,26
5957,8,6,8,6
5958,19,19,19,19
5959,8,8,8,8
5960,2,2,2,2
5961,6,6,6,6
5962,9,9,9,9
5963,7,7,7,7
5964,16,16,16,16
5965,11,11,11,11
5966,6,6,6,6
5967,12,12,11,12
5968,7,7,7,7
5969,11,11,11,11
5970,11,11,11,11
5971,5,5,5,5
5972,28,28,28,28
5973,11,11,11,11
5974,11,11,11,11
5975,16,16,16,16
5976,1,1,1,1
5977,26,26,26,26
5978,5,5,5,5
5979,13,13,13,13
5980,25,25,25,25
5981,13,13,13,13
5982,6,6,6,6
5983,5,5,5,5
5984,19,19,19,19
5985,1,1,1,1
5986,12,12,12,12
5987,26,10,10,26
5988,28,28,28,28
5989,8,8,8,8
5990,13,13,13,13
5991,19,19,19,19
5992,6,6,6,6
5993,5,26,5,5
5994,19,19,19,19
5995,12,12,12,12
5996,18,18,18,18
5997,12,12,12,12
5998,12,11,12,12
5999,15,15,15,15
6000,9,9,9,9
6001,28,28,28,28
6002,5,5,5,5
6003,5,5,5,5
6004,15,15,15,15
6005,28,28,28,28
6006,25,25,25,25
6007,11,11,11,11
6008,10,26,26,10
6009,3,3,3,3
6010,20,20,20,20
6011,17,17,17,17
6012,5,5,5,5
6013,26,11,26,11
6014,11,11,11,11
6015,6,19,6,19
6016,25,25,25,25
6017,9,10,10,10
6018,8,6,8,6
6019,6,6,6,6
6020,11,11,11,11
6021,28,28,28,28
6022,26,26,26,26
6023,19,19,19,19
6024,11,11,11,11
6025,2,2,2,2
6026,25,9,9,25
6027,25,25,25,25
6028,12,12,12,12
6029,11,11,11,11
6030,8,8,8,8
6031,19,19,19,19
6032,7,7,7,7
6033,15,15,15,15
6034,5,5,5,5
6035,2,2,2,2
6036,1,1,1,1
6037,3,3,3,3
6038,11,11,11,11
6039,5,5,5,5
6040,8,8,8,8
6041,6,6,6,6
6042,11,11,11,11
6043,18,18,18,18
6044,28,28,28,28
6045,26,26,26,26
6046,11,11,11,11
6047,25,25,25,25
6048,20,20,20,20
6049,12,12,12,12
6050,11,11,11,11
6051,1,1,1,1
6052,1,1,8,8
6053,11,11,11,11
6054,5,5,5,5
6055,6,6,6,6
6056,25,25,25,25
6057,1,7,7,1
6058,9,9,9,9
6059,27,27,27,27
6060,19,19,19,19
6061,28,28,11,11
6062,11,11,11,11
6063,8,8,8,8
6064,11,11,11,11
6065,13,13,13,13
6066,19,19,19,19
6067,28,28,28,28
6068,26,26,26,10
6069,5,5,5,5
6070,8,8,8,8
6071,8,8,8,8
6072,28,28,28,28
6073,2,2,2,2
6074,2,2,2,2
6075,2,2,2,2
6076,19,19,19,19
6077,18,18,18,18
6078,5,5,5,5
6079,13,13,13,13
6080,11,11,11,11
6081,11,11,11,11
6082,12,12,12,12
6083,4,4,4,4
6084,28,28,28,28
6085,2,2,2,2
6086,28,28,28,28
6087,8,8,8,8
6088,6,8,8,8
6089,5,5,5,5
6090,28,28,28,28
6091,8,8,8,8
6092,8,8,8,8
6093,6,6,6,6
6094,6,6,6,6
6095,28,28,28,28
6096,11,11,11,11
6097,11,11,11,11
6098,19,19,19,19
6099,8,8,8,8
6100,6,6,6,6
6101,4,4,4,4
6102,6,6,6,6
6103,8,1,8,8
6104,12,12,12,12
6105,6,6,6,6
6106,25,25,25,25
6107,5,5,5,5
6108,5,5,5,5
6109,12,12,12,12
6110,8,8,8,8
6111,3,3,3,3
6112,19,19,19,19
6113,15,15,15,15
6114,5,5,5,5
6115,11,11,11,11
6116,5,5,5,5
6117,11,11,11,11
6118,11,11,11,11
6119,25,25,25,25
6120,11,11,11,11
6121,25,25,25,25
6122,6,6,6,6
6123,28,28,28,28
6124,10,10,10,10
6125,16,16,16,16
6126,11,11,11,11
6127,8,8,8,8
6128,3,3,3,3
6129,19,19,19,19
6130,11,11,11,11
6131,5,5,5,5
6132,11,11,11,11
6133,2,2,2,2
6134,13,13,13,13
6135,12,12,12,12
6136,18,18,18,18
6137,16,16,16,16
6138,11,11,11,11
6139,8,8,8,1
6140,5,5,5,5
6141,11,11,11,11
6142,13,13,13,13
6143,11,11,11,11
6144,11,11,11,11
6145,8,8,8,8
6146,5,5,5,5
6147,19,19,19,19
6148,25,25,25,25
6149,6,6,6,6
6150,11,11,11,11
6151,15,15,15,15
6152,12,12,12,12
6153,25,25,25,25
6154,5,5,5,5
6155,19,19,19,19
6156,11,11,11,11
6157,11,11,11,11
6158,8,8,8,8
6159,8,8,8,8
6160,5,5,5,5
6161,1,1,1,1
6162,28,28,28,28
6163,28,6,6,28
6164,28,28,28,28
6165,16,16,16,16
6166,25,25,25,25
6167,9,9,9,9
6168,11,11,11,11
6169,19,19,19,19
6170,6,6,6,6
6171,19,19,19,19
6172,28,28,28,28
6173,14,14,14,14
6174,1,1,1,1
6175,7,7,7,7
6176,12,12,12,12
6177,11,11,11,11
6178,5,5,11,11
6179,8,8,8,8
6180,7,7,7,7
6181,28,28,28,28
6182,5,5,5,5
6183,4,4,4,4
6184,20,20,20,20
6185,5,5,5,5
6186,12,12,12,12
6187,1,1,1,1
6188,27,27,27,27
6189,1,1,1,1
6190,11,11,11,11
6191,11,11,11,11
6192,19,19,19,19
6193,1,1,1,1
6194,11,11,11,11
6195,6,6,6,6
6196,5,5,5,5
6197,16,16,16,16
6198,19,19,19,19
6199,8,8,8,8
6200,5,5,5,5
6201,4,4,4,4
6202,28,28,28,28
6203,18,18,18,18
6204,26,26,26,26
6205,11,11,11,11
6206,11,11,2,2
6207,1,1,1,1
6208,11,11,11,11
6209,28,28,28,28
6210,6,6,9,9
6211,1,1,1,1
6212,25,25,25,25
6213,7,7,7,7
6214,8,8,8,8
6215,12,12,12,12
6216,20,20,20,20
6217,6,6,6,6
6218,25,25,25,25
6219,6,6,6,6
6220,8,8,8,8
6221,11,11,11,5
6222,7,7,7,7
6223,17,17,17,17
6224,11,11,11,11
6225,7,7,7,7
6226,12,12,12,12
6227,1,1,6,1
6228,8,8,8,8
6229,9,9,9,9
6230,15,15,15,15
6231,2,2,2,2
6232,6,6,6,6
6233,26,26,26,26
6234,3,3,3,3
6235,8,8,8,8
6236,8,8,8,8
6237,1,1,1,1
6238,15,15,15,15
6239,12,12,12,12
6240,10,10,10,10
6241,28,28,28,28
6242,6,6,6,6
6243,16,16,16,16
6244,28,28,28,28
6245,8,4,4,8
6246,26,10,26,10
6247,6,6,5,6
6248,25,28,25,25
6249,10,10,10,10
6250,18,18,18,18
6251,25,25,25,25
6252,12,12,12,12
6253,8,8,8,8
6254,21,28,28,21
6255,6,8,8,6
6256,25,25,25,25
6257,1,1,1,1
6258,6,6,6,6
6259,2,2,2,2
6260,15,15,15,15
6261,28,11,28,28
6262,8,8,8,8
6263,2,2,2,2
6264,1,1,1,1
6265,7,7,7,7
6266,15,15,15,15
6267,7,7,7,7
6268,6,6,6,6
6269,0,12,12,12
6270,6,6,6,6
6271,7,7,7,7
6272,28,17,28,17
6273,6,6,6,6
6274,15,15,15,15
6275,26,26,26,26
6276,17,17,17,11
6277,15,15,15,15
6278,8,8,8,8
6279,8,8,1,1
6280,28,19,28,19
6281,9,9,9,9
6282,6,6,6,6
6283,28,28,28,28
6284,1,1,1,1
6285,11,15,11,11
6286,7,7,7,7
6287,20,20,20,20
6288,6,6,6,6
6289,28,28,28,28
6290,5,5,5,5
6291,5,5,5,5
6292,10,10,10,26
6293,28,28,28,28
6294,12,12,12,12
6295,8,9,9,8
6296,17,17,17,17
6297,28,28,28,28
6298,1,1,1,1
6299,2,2,2,2
6300,11,28,11,28
6301,20,20,20,20
6302,26,26,26,26
6303,1,1,1,1
6304,5,5,5,5
6305,12,12,12,12
6306,12,12,12,12
6307,16,16,16,16
6308,16,16,28,16
6309,17,17,17,17
6310,5,5,5,5
6311,8,8,8,8
6312,7,7,7,7
6313,12,12,12,12
6314,15,15,15,15
6315,28,28,28,28
6316,22,22,22,22
6317,26,26,26,26
6318,1,1,1,1
6319,28,28,28,28
6320,17,17,17,17
6321,28,28,28,28
6322,4,4,4,4
6323,6,28,28,6
6324,26,26,26,26
6325,6,6,6,6
6326,19,6,6,6
6327,11,11,11,11
6328,11,11,11,11
6329,11,11,11,11
6330,28,28,28,28
6331,28,18,18,28
6332,28,17,17,17
6333,11,11,11,11
6334,2,2,2,2
6335,11,11,11,11
6336,7,7,7,7
6337,2,2,2,2
6338,18,18,18,18
6339,5,5,5,5
6340,28,28,28,28
6341,11,11,11,28
6342,11,11,11,11
6343,11,11,11,11
6344,7,7,7,7
6345,6,6,6,6
6346,25,25,25,11
6347,13,13,13,13
6348,25,25,25,25
6349,2,2,2,2
6350,7,7,7,7
6351,6,6,6,6
6352,13,13,13,13
6353,30,30,30,30
6354,18,18,18,18
6355,8,9,9,8
6356,7,7,7,7
6357,11,6,11,6
6358,11,11,11,11
6359,8,8,8,6
6360,16,16,16,16
6361,4,4,4,4
6362,11,11,11,11
6363,2,2,2,2
6364,11,11,11,11
6365,8,8,8,8
6366,11,11,11,11
6367,11,11,11,11
6368,5,5,5,5
6369,21,21,21,21
6370,11,11,11,11
6371,6,6,6,6
6372,13,13,13,13
6373,11,11,11,11
6374,23,23,23,23
6375,12,12,12,12
6376,6,6,6,9
6377,28,28,28,28
6378,8,8,8,8
6379,28,28,28,28
6380,11,11,11,11
6381,1,1,1,1
6382,19,19,19,19
6383,5,5,5,5
6384,28,21,28,21
6385,16,16,16,16
6386,11,11,11,11
6387,10,10,10,10
6388,8,8,8,8
6389,5,5,5,5
6390,2,2,2,2
6391,13,13,13,13
6392,8,8,8,8
6393,12,12,12,12
6394,19,19,19,19
6395,6,6,6,6
6396,7,7,7,7
6397,1,1,1,1
6398,11,11,11,11
6399,13,13,13,13
6400,11,11,11,11
6401,11,11,11,11
6402,19,19,19,19
6403,1,1,1,1
6404,11,11,11,11
6405,19,19,19,19
6406,11,11,11,11
6407,12,12,12,12
6408,3,3,3,3
6409,11,11,11,11
6410,19,19,19,19
6411,7,7,7,7
6412,11,11,11,11
6413,11,11,11,11
6414,11,11,11,11
6415,5,5,5,5
6416,11,11,11,11
6417,11,11,11,11
6418,5,5,5,5
6419,19,19,19,19
6420,8,8,8,8
6421,11,11,11,11
6422,28,28,28,28
6423,5,20,5,20
6424,11,11,11,11
6425,17,17,17,17
6426,5,5,5,5
6427,5,5,5,5
6428,11,11,11,11
6429,11,11,11,11
6430,11,11,11,11
6431,8,8,8,8
6432,19,19,19,19
6433,8,8,8,8
6434,28,28,28,28
6435,19,19,19,19
6436,12,12,12,12
6437,5,5,5,5
6438,5,5,5,5
6439,5,5,5,5
6440,12,12,11,12
6441,28,28,28,28
6442,16,16,16,16
6443,11,11,11,11
6444,5,5,5,5
6445,1,1,1,1
